sample,seconds,register,value
0,0.0,0x14,0x35
3,6.802721088435374e-05,0x60,0x7F
7,0.00015873015873015873,0x70,0x7F
11,0.00024943310657596373,0x68,0x7F
15,0.0003401360544217687,0x78,0x7F
35,0.0007936507936507937,0x61,0x7F
39,0.0008843537414965987,0x71,0x7F
43,0.0009750566893424037,0x69,0x7F
47,0.0010657596371882086,0x79,0x7F
67,0.0015192743764172335,0x62,0x7F
71,0.0016099773242630386,0x72,0x7F
75,0.0017006802721088435,0x6A,0x7F
79,0.0017913832199546486,0x7A,0x7F
99,0.0022448979591836735,0x63,0x7F
103,0.0023356009070294786,0x73,0x7F
