from_arcade_pc	to	type	operand_index	from_function	to_space
0x041F64	00d003c0	DATA	0	FUN_00041f5e	PC090OJ_sprite_RAM
0x041F6A	00041f7a	UNCONDITIONAL_CALL	0	FUN_00041f5e	arcade_ROM
0x041F74	00d002e0	DATA	0	FUN_00041f5e	PC090OJ_sprite_RAM
0x041F7C	00041f8c	CONDITIONAL_JUMP	0	FUN_00041f7a	arcade_ROM
0x041F88	00041f7a	CONDITIONAL_JUMP	0	FUN_00041f7a	arcade_ROM
0x041F94	00041f86	UNCONDITIONAL_JUMP	0	FUN_00041f7a	arcade_ROM
0x04243C	00042446	CONDITIONAL_JUMP	0		arcade_ROM
0x042444	00042456	UNCONDITIONAL_JUMP	0		arcade_ROM
0x04244C	00042456	CONDITIONAL_JUMP	0		arcade_ROM
0x042452	00042d20	UNCONDITIONAL_CALL	0		arcade_ROM
0x042456	00042e38	UNCONDITIONAL_CALL	0		arcade_ROM
0x04245E	00042484	CONDITIONAL_JUMP	0		arcade_ROM
0x04246A	00042484	CONDITIONAL_JUMP	0		arcade_ROM
0x04248C	0004249a	CONDITIONAL_JUMP	0		arcade_ROM
0x042492	0004249a	CONDITIONAL_JUMP	0		arcade_ROM
0x042494	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x0424A2	000424b0	CONDITIONAL_JUMP	0		arcade_ROM
0x0424BA	000424c6	CONDITIONAL_JUMP	0		arcade_ROM
0x0424C2	000424c6	CONDITIONAL_JUMP	0		arcade_ROM
0x0424C6	000424a6	UNCONDITIONAL_JUMP	0		arcade_ROM
0x042808	00042818	CONDITIONAL_JUMP	0		arcade_ROM
0x042810	00042814	CONDITIONAL_JUMP	0		arcade_ROM
0x042B16	00042b22	CONDITIONAL_JUMP	0		arcade_ROM
0x042B1C	0003a0ec	UNCONDITIONAL_CALL	0		arcade_ROM
0x042B22	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x042BD0	00042bf8	CONDITIONAL_JUMP	0		arcade_ROM
0x042BD6	00042bf8	CONDITIONAL_JUMP	0		arcade_ROM
0x042BE8	00042b10	CONDITIONAL_JUMP	0		arcade_ROM
0x042C0E	00042c30	CONDITIONAL_JUMP	0		arcade_ROM
0x042C26	00042c2a	CONDITIONAL_JUMP	0		arcade_ROM
0x042C3C	00042c2a	CONDITIONAL_JUMP	0		arcade_ROM
0x042C40	00042c2a	UNCONDITIONAL_JUMP	0		arcade_ROM
0x042C4C	00042c30	UNCONDITIONAL_JUMP	0		arcade_ROM
0x042C8C	00042cb8	CONDITIONAL_JUMP	0		arcade_ROM
0x042C96	00042ca4	CONDITIONAL_JUMP	0		arcade_ROM
0x042CA0	00042ca4	CONDITIONAL_JUMP	0		arcade_ROM
0x042CAA	00042cae	CONDITIONAL_JUMP	0		arcade_ROM
0x042CBC	00042cde	CONDITIONAL_JUMP	0		arcade_ROM
0x042CCC	00042cd4	CONDITIONAL_JUMP	0		arcade_ROM
0x042CE2	00042d02	CONDITIONAL_JUMP	0		arcade_ROM
0x042CF6	00042cfa	CONDITIONAL_JUMP	0		arcade_ROM
0x042D08	00042d1a	CONDITIONAL_JUMP	0		arcade_ROM
0x042D10	000447f0	UNCONDITIONAL_CALL	0		arcade_ROM
0x042D1E	00042ce8	UNCONDITIONAL_JUMP	0		arcade_ROM
0x042D20	00042d8a	DATA	0	FUN_00042d20	arcade_ROM
0x042D24	00042d2c	UNCONDITIONAL_JUMP	0	FUN_00042d20	arcade_ROM
0x042D36	00042d3e	CONDITIONAL_JUMP	0	FUN_00042d20	arcade_ROM
0x042D38	00042d91	DATA	1	FUN_00042d20	arcade_ROM
0x042D3E	00041d08	UNCONDITIONAL_CALL	0	FUN_00042d20	arcade_ROM
0x042E3C	00042e4c	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E4A	00042e80	UNCONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E52	00042e6e	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E60	00042eb6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E68	00042e70	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E78	0003cf40	UNCONDITIONAL_CALL	0	FUN_00042e38	arcade_ROM
0x042E86	0003cf52	UNCONDITIONAL_CALL	0	FUN_00042e38	arcade_ROM
0x042E92	00042ea6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E98	00042eb0	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042E9E	00042ea6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EA4	00042eb0	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EAE	00042eb6	UNCONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EB4	00042eaa	UNCONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EBA	00042ef6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042ED2	00042ef6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EE4	00053a2e	UNCONDITIONAL_CALL	0	FUN_00042e38	arcade_ROM
0x042EF0	00042ef6	CONDITIONAL_JUMP	0	FUN_00042e38	arcade_ROM
0x042EF2	000447f0	UNCONDITIONAL_CALL	0	FUN_00042e38	arcade_ROM
0x042F64	00042f80	CONDITIONAL_JUMP	0		arcade_ROM
0x042F70	00042f7e	CONDITIONAL_JUMP	0		arcade_ROM
0x042F8A	00043368	DATA	1		arcade_ROM
0x042F8A	0004338a	DATA	1		arcade_ROM
0x042F8A	00043316	DATA	1		arcade_ROM
0x042F8A	00043270	DATA	1		arcade_ROM
0x042F8A	000432ca	DATA	1		arcade_ROM
0x042F92	00043370	DATA	1		arcade_ROM
0x042F92	0004338f	DATA	1		arcade_ROM
0x042F92	00043330	DATA	1		arcade_ROM
0x042F92	0004327a	DATA	1		arcade_ROM
0x042F92	000432d4	DATA	1		arcade_ROM
0x042F9A	00042fae	CONDITIONAL_JUMP	0		arcade_ROM
0x042FA4	00042fae	CONDITIONAL_JUMP	0		arcade_ROM
0x042FA6	00042faa	CONDITIONAL_JUMP	0		arcade_ROM
0x04323C	00043284	CONDITIONAL_JUMP	0		arcade_ROM
0x043246	0004324e	CONDITIONAL_JUMP	0		arcade_ROM
0x043252	00043258	CONDITIONAL_JUMP	0		arcade_ROM
0x043258	00043270	DATA	0		arcade_ROM
0x04325C	0004327a	DATA	0		arcade_ROM
0x04326C	00042f5e	UNCONDITIONAL_JUMP	0		arcade_ROM
0x043288	000432de	CONDITIONAL_JUMP	0		arcade_ROM
0x043292	000432b6	DATA	0		arcade_ROM
0x043296	000432c0	DATA	0		arcade_ROM
0x0432A0	00042f58	CONDITIONAL_JUMP	0		arcade_ROM
0x0432A4	000432ca	DATA	0		arcade_ROM
0x0432A8	000432d4	DATA	0		arcade_ROM
0x0432B2	00042f58	UNCONDITIONAL_JUMP	0		arcade_ROM
0x0432E2	0004334a	CONDITIONAL_JUMP	0		arcade_ROM
0x0432EC	000432f4	CONDITIONAL_JUMP	0		arcade_ROM
0x0432F8	000432fe	CONDITIONAL_JUMP	0		arcade_ROM
0x0432FE	00043316	DATA	0		arcade_ROM
0x043302	00043330	DATA	0		arcade_ROM
0x043312	00042f5e	UNCONDITIONAL_JUMP	0		arcade_ROM
0x04334E	00043378	CONDITIONAL_JUMP	0		arcade_ROM
0x043350	00043368	DATA	0		arcade_ROM
0x043354	00043370	DATA	0		arcade_ROM
0x043364	00042f5e	UNCONDITIONAL_JUMP	0		arcade_ROM
0x043378	0004338a	DATA	0		arcade_ROM
0x04337C	0004338f	DATA	0		arcade_ROM
0x043386	00042f58	UNCONDITIONAL_JUMP	0		arcade_ROM
0x0447FC	00044802	CONDITIONAL_JUMP	0	FUN_000447f0	arcade_ROM
0x0447FE	000448b2	UNCONDITIONAL_CALL	0	FUN_000447f0	arcade_ROM
0x0448D0	0003a0ec	UNCONDITIONAL_CALL	0	FUN_000448b2	arcade_ROM
0x045346	00045340	CONDITIONAL_JUMP	0	paired_actor_init_45342	arcade_ROM
0x045350	00000c5a	DATA	0	paired_actor_init_45342	arcade_ROM
0x045354	00045364	CONDITIONAL_JUMP	0	paired_actor_init_45342	arcade_ROM
0x045362	00045370	UNCONDITIONAL_JUMP	0	paired_actor_init_45342	arcade_ROM
0x04537C	000453a2	UNCONDITIONAL_CALL	0	paired_actor_init_45342	arcade_ROM
0x045380	000453c0	UNCONDITIONAL_CALL	0	paired_actor_init_45342	arcade_ROM
0x04538E	000453a2	UNCONDITIONAL_CALL	0	paired_actor_init_45342	arcade_ROM
0x045392	000453c0	UNCONDITIONAL_CALL	0	paired_actor_init_45342	arcade_ROM
0x04539A	0003a0ec	UNCONDITIONAL_CALL	0	paired_actor_init_45342	arcade_ROM
0x0453BA	0004543e	UNCONDITIONAL_CALL	0	paired_actor_activate_453a2	arcade_ROM
0x0453C6	000453d4	CONDITIONAL_JUMP	0	FUN_000453c0	arcade_ROM
0x0453DC	000453f6	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x0453E4	000453fe	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x0453E8	000453f6	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x0453EC	000453f8	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x045404	0004540a	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x045410	000453f6	CONDITIONAL_JUMP	0	FUN_000453d6	arcade_ROM
0x04543E	00045592	DATA	0	actor_record_loader_4543e	arcade_ROM
0x04544C	0004546a	UNCONDITIONAL_JUMP	0	actor_record_loader_4543e	arcade_ROM
0x04546E	00045592	DATA	1	actor_record_loader_4543e	arcade_ROM
0x045472	00045594	DATA	1	actor_record_loader_4543e	arcade_ROM
0x04547A	00045595	DATA	1	actor_record_loader_4543e	arcade_ROM
0x045482	00045596	DATA	1	actor_record_loader_4543e	arcade_ROM
0x045488	00045598	DATA	1	actor_record_loader_4543e	arcade_ROM
0x04548E	000453d6	UNCONDITIONAL_CALL	0	actor_record_loader_4543e	arcade_ROM
0x045AAC	0004543e	UNCONDITIONAL_CALL	0	FUN_00045aa0	arcade_ROM
0x045AB0	00045cfc	UNCONDITIONAL_CALL	0	FUN_00045aa0	arcade_ROM
0x045B18	00000722	DATA	1	FUN_00045b18	arcade_ROM
0x045B1C	00045ce0	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B26	00045b2a	CONDITIONAL_JUMP	0	FUN_00045b18	arcade_ROM
0x045B2E	0004092e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B36	000006e9	DATA	1	FUN_00045b18	arcade_ROM
0x045B44	00045b4a	CONDITIONAL_JUMP	0	FUN_00045b18	arcade_ROM
0x045B4A	000006ce	DATA	1	FUN_00045b18	arcade_ROM
0x045B50	00000700	DATA	1	FUN_00045b18	arcade_ROM
0x045B54	0004543e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B58	00045cfc	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B5C	00045be8	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B64	0004092e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B6E	000009e9	DATA	1	FUN_00045b18	arcade_ROM
0x045B72	000009ce	DATA	1	FUN_00045b18	arcade_ROM
0x045B78	0004543e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B7C	00045cfc	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B80	00045be8	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B8A	00045bdc	CONDITIONAL_JUMP	0	FUN_00045b18	arcade_ROM
0x045B90	0004092e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045B9A	000009a9	DATA	1	FUN_00045b18	arcade_ROM
0x045B9E	0000098e	DATA	1	FUN_00045b18	arcade_ROM
0x045BA4	0004543e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BA8	00045cfc	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BAC	00045be8	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BB6	00045bdc	CONDITIONAL_JUMP	0	FUN_00045b18	arcade_ROM
0x045BBC	0004092e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BC6	00000969	DATA	1	FUN_00045b18	arcade_ROM
0x045BCA	0000094e	DATA	1	FUN_00045b18	arcade_ROM
0x045BD0	0004543e	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BD4	00045cfc	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BD8	00045be8	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BE0	0003a0ec	UNCONDITIONAL_CALL	0	FUN_00045b18	arcade_ROM
0x045BE8	0000071e	DATA	0	FUN_00045be8	arcade_ROM
0x045BF4	00000722	DATA	0	FUN_00045be8	arcade_ROM
0x045CE6	0004543e	UNCONDITIONAL_CALL	0	FUN_00045ce0	arcade_ROM
0x045D1E	000010b0	DATA	0	FUN_00045d10	arcade_ROM
0x045D2E	00053a2e	UNCONDITIONAL_CALL	0	FUN_00045d10	arcade_ROM
0x045D3C	00045d68	CONDITIONAL_JUMP	0	FUN_00045d10	arcade_ROM
0x045D3E	00001f80	DATA	1	FUN_00045d10	arcade_ROM
0x045D44	00045d4a	CONDITIONAL_JUMP	0	FUN_00045d10	arcade_ROM
0x045D58	00045d5e	CONDITIONAL_JUMP	0	FUN_00045d10	arcade_ROM
0x045D62	00045d38	CONDITIONAL_JUMP	0	FUN_00045d10	arcade_ROM
0x045D68	00001f80	DATA	1	FUN_00045d10	arcade_ROM
0x045D6C	00045d4a	CONDITIONAL_JUMP	0	FUN_00045d10	arcade_ROM
0x045D72	00045d7c	UNCONDITIONAL_CALL	0	FUN_00045d72	arcade_ROM
0x045D76	00045dc4	UNCONDITIONAL_CALL	0	FUN_00045d72	arcade_ROM
0x045D82	00045dc2	CONDITIONAL_JUMP	0	FUN_00045d7c	arcade_ROM
0x045D8A	00045da4	CONDITIONAL_JUMP	0	FUN_00045d7c	arcade_ROM
0x045D90	000013b0	DATA	1	FUN_00045d7c	arcade_ROM
0x045D96	0003ba20	UNCONDITIONAL_CALL	0	FUN_00045d7c	arcade_ROM
0x045D9C	00000c50	DATA	1	FUN_00045d7c	arcade_ROM
0x045DAE	00200000	DATA	0	FUN_00045d7c	arcade_palette_RAM
0x045DB8	0003a2d0	UNCONDITIONAL_CALL	0	FUN_00045d7c	arcade_ROM
0x045DC4	00000c50	DATA	0	FUN_00045dc4	arcade_ROM
0x045DCA	00045dc2	CONDITIONAL_JUMP	0	FUN_00045dc4	arcade_ROM
0x045DD2	00045dda	CONDITIONAL_JUMP	0	FUN_00045dc4	arcade_ROM
0x045DD4	00000c50	DATA	0	FUN_00045dc4	arcade_ROM
0x045DE4	00200600	DATA	0	FUN_00045dc4	arcade_palette_RAM
0x045DEE	0003a2d0	UNCONDITIONAL_CALL	0	FUN_00045dc4	arcade_ROM
0x045DF4	00000c50	DATA	1	FUN_00045dc4	arcade_ROM
0x045DFE	00d00460	DATA	0	FUN_00045dfa	PC090OJ_sprite_RAM
0x045E0C	00045eb8	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E24	00045e28	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E28	0003d054	UNCONDITIONAL_CALL	0	FUN_00045dfa	arcade_ROM
0x045E3E	00045e08	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E44	00d00170	DATA	0	FUN_00045dfa	PC090OJ_sprite_RAM
0x045E4E	00000748	DATA	0	FUN_00045dfa	arcade_ROM
0x045E4E	00000788	DATA	0	FUN_00045dfa	arcade_ROM
0x045E52	00045ed6	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E56	00000749	DATA	1	FUN_00045dfa	arcade_ROM
0x045E56	00000789	DATA	1	FUN_00045dfa	arcade_ROM
0x045E5A	00000768	DATA	1	FUN_00045dfa	arcade_ROM
0x045E5A	000007a8	DATA	1	FUN_00045dfa	arcade_ROM
0x045E5E	0000074a	DATA	1	FUN_00045dfa	arcade_ROM
0x045E5E	0000078a	DATA	1	FUN_00045dfa	arcade_ROM
0x045E64	0003d054	UNCONDITIONAL_CALL	0	FUN_00045dfa	arcade_ROM
0x045E7A	00045e4e	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E80	00d00300	DATA	0	FUN_00045dfa	PC090OJ_sprite_RAM
0x045E8A	000008c8	DATA	0	FUN_00045dfa	arcade_ROM
0x045E8A	00000908	DATA	0	FUN_00045dfa	arcade_ROM
0x045E8E	00045ee8	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045E90	000008c9	DATA	1	FUN_00045dfa	arcade_ROM
0x045E90	00000909	DATA	1	FUN_00045dfa	arcade_ROM
0x045E94	000008e8	DATA	1	FUN_00045dfa	arcade_ROM
0x045E94	00000928	DATA	1	FUN_00045dfa	arcade_ROM
0x045E98	000008ca	DATA	1	FUN_00045dfa	arcade_ROM
0x045E98	0000090a	DATA	1	FUN_00045dfa	arcade_ROM
0x045E9E	0003d054	UNCONDITIONAL_CALL	0	FUN_00045dfa	arcade_ROM
0x045EB4	00045e8a	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045EC4	00045ec8	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045ED0	00045ec8	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045ED2	00045e2e	UNCONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045EE4	00045edc	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045EE6	00045e6a	UNCONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045EF6	00045eee	CONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045EF8	00045ea4	UNCONDITIONAL_JUMP	0	FUN_00045dfa	arcade_ROM
0x045FAC	00045342	UNCONDITIONAL_CALL	0		arcade_ROM
0x045FB6	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x045FBC	00000bf8	DATA	1		arcade_ROM
0x045FC2	0004bbca	UNCONDITIONAL_CALL	0		arcade_ROM
0x045FD0	00045fc8	CONDITIONAL_JUMP	0		arcade_ROM
0x045FD6	00045fc8	CONDITIONAL_JUMP	0		arcade_ROM
0x045FDE	00000c5a	DATA	1		arcade_ROM
0x045FE4	00045342	UNCONDITIONAL_CALL	0		arcade_ROM
0x045FEE	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x045FF4	00000bb8	DATA	1		arcade_ROM
0x045FFA	0004bbca	UNCONDITIONAL_CALL	0		arcade_ROM
0x04602C	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x046032	0000071e	DATA	1		arcade_ROM
0x046044	00045b18	UNCONDITIONAL_CALL	0		arcade_ROM
0x046068	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x04607A	0000071e	DATA	1		arcade_ROM
0x04607E	00045b18	UNCONDITIONAL_CALL	0		arcade_ROM
0x046100	00045aa0	UNCONDITIONAL_CALL	0		arcade_ROM
0x046118	0004612a	CONDITIONAL_JUMP	0		arcade_ROM
0x046120	00000c5a	DATA	0		arcade_ROM
0x046124	00045342	UNCONDITIONAL_CALL	0		arcade_ROM
0x046142	00045d10	UNCONDITIONAL_CALL	0		arcade_ROM
0x046148	0004612c	CONDITIONAL_JUMP	0		arcade_ROM
0x04615A	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x046160	0000071e	DATA	1		arcade_ROM
0x046172	00045b18	UNCONDITIONAL_CALL	0		arcade_ROM
0x046184	00046176	CONDITIONAL_JUMP	0		arcade_ROM
0x046196	0004092e	UNCONDITIONAL_CALL	0		arcade_ROM
0x0461A0	000004a2	DATA	0		arcade_ROM
0x0461AC	0000071e	DATA	1		arcade_ROM
0x0461B0	00045b18	UNCONDITIONAL_CALL	0		arcade_ROM
0x046394	00007452	DATA	0		arcade_ROM
0x046394	00007454	DATA	1		arcade_ROM
0x046394	00007456	DATA	1		arcade_ROM
0x046394	00007458	DATA	1		arcade_ROM
0x04639C	00046790	UNCONDITIONAL_CALL	0		arcade_ROM
0x0463F8	000463fe	CONDITIONAL_JUMP	0		arcade_ROM
0x046794	00045248	UNCONDITIONAL_CALL	0	FUN_00046790	arcade_ROM
0x046AB4	000010be	DATA	0	FUN_00046ab4	arcade_ROM
0x046ABE	00046aca	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046AC6	00046aca	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046ACE	00046b30	DATA	0	FUN_00046ab4	arcade_ROM
0x046ADA	0000074d	DATA	1	FUN_00046ab4	arcade_ROM
0x046ADA	0000078d	DATA	1	FUN_00046ab4	arcade_ROM
0x046AE0	00046b1e	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046AE2	0000074d	DATA	1	FUN_00046ab4	arcade_ROM
0x046AE2	0000078d	DATA	1	FUN_00046ab4	arcade_ROM
0x046AE8	00046b1e	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046AEA	0000074d	DATA	1	FUN_00046ab4	arcade_ROM
0x046AEA	0000078d	DATA	1	FUN_00046ab4	arcade_ROM
0x046AF0	00046b1e	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046AF2	0000074f	DATA	0	FUN_00046ab4	arcade_ROM
0x046AF2	0000078f	DATA	0	FUN_00046ab4	arcade_ROM
0x046AF6	00046b1e	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046AF8	00046b30	READ	0	FUN_00046ab4	arcade_ROM
0x046AF8	0000075c	DATA	1	FUN_00046ab4	arcade_ROM
0x046AF8	00046b36	READ	0	FUN_00046ab4	arcade_ROM
0x046AF8	0000079c	DATA	1	FUN_00046ab4	arcade_ROM
0x046AF8	00046b4e	READ	0	FUN_00046ab4	arcade_ROM
0x046AF8	00046b6c	READ	0	FUN_00046ab4	arcade_ROM
0x046AF8	0000fffe	DATA	1	FUN_00046ab4	arcade_ROM
0x046AFC	00046b32	READ	0	FUN_00046ab4	arcade_ROM
0x046AFC	00000760	DATA	1	FUN_00046ab4	arcade_ROM
0x046AFC	00046b38	READ	0	FUN_00046ab4	arcade_ROM
0x046AFC	000007a0	DATA	1	FUN_00046ab4	arcade_ROM
0x046AFC	00046b50	READ	0	FUN_00046ab4	arcade_ROM
0x046AFC	00046b6e	READ	0	FUN_00046ab4	arcade_ROM
0x046B02	00046b35	READ	0	FUN_00046ab4	arcade_ROM
0x046B02	00000749	DATA	1	FUN_00046ab4	arcade_ROM
0x046B02	00046b3b	READ	0	FUN_00046ab4	arcade_ROM
0x046B02	00000789	DATA	1	FUN_00046ab4	arcade_ROM
0x046B02	00046b53	READ	0	FUN_00046ab4	arcade_ROM
0x046B02	00046b71	READ	0	FUN_00046ab4	arcade_ROM
0x046B08	0000074d	DATA	1	FUN_00046ab4	arcade_ROM
0x046B08	0000078d	DATA	1	FUN_00046ab4	arcade_ROM
0x046B0E	0000074f	DATA	1	FUN_00046ab4	arcade_ROM
0x046B0E	0000078f	DATA	1	FUN_00046ab4	arcade_ROM
0x046B14	00000751	DATA	1	FUN_00046ab4	arcade_ROM
0x046B14	00000791	DATA	1	FUN_00046ab4	arcade_ROM
0x046B1A	0000075a	DATA	0	FUN_00046ab4	arcade_ROM
0x046B1A	0000079a	DATA	0	FUN_00046ab4	arcade_ROM
0x046B2C	00046ada	CONDITIONAL_JUMP	0	FUN_00046ab4	arcade_ROM
0x046BC6	000010c0	DATA	1	FUN_00046bc4	arcade_ROM
0x046BCC	00046bd0	CONDITIONAL_JUMP	0	FUN_00046bc4	arcade_ROM
0x046BD6	00046bda	CONDITIONAL_JUMP	0	FUN_00046bc4	arcade_ROM
0x046C82	00046c86	CONDITIONAL_JUMP	0		arcade_ROM
0x046CBC	00046cfc	CONDITIONAL_JUMP	0		arcade_ROM
0x046CCE	00046d08	CONDITIONAL_JUMP	0		arcade_ROM
0x046CD0	00046cfe	DATA	0		arcade_ROM
0x046CD6	00046cfe	DATA	1		arcade_ROM
0x046CE0	00046d04	DATA	1		arcade_ROM
0x046CF2	00046cfc	CONDITIONAL_JUMP	0		arcade_ROM
0x046D0E	00046d48	CONDITIONAL_JUMP	0		arcade_ROM
0x046D10	00046d36	DATA	0		arcade_ROM
0x046D16	00046d36	DATA	1		arcade_ROM
0x046D20	00046d3e	DATA	1		arcade_ROM
0x046D32	00046cfc	CONDITIONAL_JUMP	0		arcade_ROM
0x046D34	00046cf4	UNCONDITIONAL_JUMP	0		arcade_ROM
0x046D48	00046d78	DATA	0		arcade_ROM
0x046D4E	00046d78	DATA	1		arcade_ROM
0x046D66	00046d6c	CONDITIONAL_JUMP	0		arcade_ROM
0x046D68	00046ab4	UNCONDITIONAL_CALL	0		arcade_ROM
0x046D72	00046cfc	CONDITIONAL_JUMP	0		arcade_ROM
0x046D74	00046cf4	UNCONDITIONAL_JUMP	0		arcade_ROM
0x047008	0004703a	CONDITIONAL_JUMP	0	FUN_00047004	arcade_ROM
0x047012	00047018	CONDITIONAL_JUMP	0	FUN_00047004	arcade_ROM
0x047018	0004708c	DATA	0	FUN_00047004	arcade_ROM
0x047030	002009e2	DATA	0	FUN_00047004	arcade_palette_RAM
0x047036	0004703c	UNCONDITIONAL_CALL	0	FUN_00047004	arcade_ROM
0x047044	00047076	UNCONDITIONAL_CALL	0	FUN_0004703c	arcade_ROM
0x047054	00047076	UNCONDITIONAL_CALL	0	FUN_0004703c	arcade_ROM
0x047064	00047076	UNCONDITIONAL_CALL	0	FUN_0004703c	arcade_ROM
0x047072	0004703c	CONDITIONAL_JUMP	0	FUN_0004703c	arcade_ROM
0x047076	00046f84	DATA	0	FUN_00047076	arcade_ROM
0x04736E	000473b6	CONDITIONAL_JUMP	0	FUN_0004736a	arcade_ROM
0x047376	000473b6	CONDITIONAL_JUMP	0	FUN_0004736a	arcade_ROM
0x04738A	00053a2e	UNCONDITIONAL_CALL	0	FUN_0004736a	arcade_ROM
0x047396	0004739e	CONDITIONAL_JUMP	0	FUN_0004736a	arcade_ROM
0x047398	0000074f	DATA	1	FUN_0004736a	arcade_ROM
0x04739C	000473a2	UNCONDITIONAL_JUMP	0	FUN_0004736a	arcade_ROM
0x04739E	0000074f	DATA	0	FUN_0004736a	arcade_ROM
0x0473A2	0000074f	DATA	1	FUN_0004736a	arcade_ROM
0x0473A8	000473b6	CONDITIONAL_JUMP	0	FUN_0004736a	arcade_ROM
0x0473B0	000447f0	UNCONDITIONAL_CALL	0	FUN_0004736a	arcade_ROM
0x047484	00000747	DATA	1		arcade_ROM
0x04748A	000474c6	UNCONDITIONAL_JUMP	0		arcade_ROM
0x0474C6	0004736a	UNCONDITIONAL_CALL	0		arcade_ROM
0x0474D0	000474f2	CONDITIONAL_JUMP	0		arcade_ROM
0x0474DC	000474ee	DATA	0		arcade_ROM
0x0474E2	000474ee	DATA	1		arcade_ROM
0x0474F6	00047536	CONDITIONAL_JUMP	0		arcade_ROM
0x047502	0004752e	CONDITIONAL_JUMP	0		arcade_ROM
0x047512	00047518	CONDITIONAL_JUMP	0		arcade_ROM
0x04751E	00047530	DATA	0		arcade_ROM
0x047524	00047530	DATA	1		arcade_ROM
0x047524	00047531	DATA	1		arcade_ROM
