arcade_pc	instruction	operand_index	scalar	scalar_space	function
0x046038	move.w (0x218,A5),D0w	0	0x000218	arcade_ROM	
0x04603C	subi.w #0xb0,D0w	0	0x0000B0	arcade_ROM	
0x046040	andi.w #0x1ff,D0w	0	0x0001FF	arcade_ROM	
0x046044	bra.w 0x00045b18	0	0x045B18	arcade_ROM	
0x046060	ori.b #0x54,D6b	0	0x000054	arcade_ROM	
0x046064	lea (0x708,A5),A4	0	0x000708	arcade_ROM	
0x046068	jsr 0x0004092e.l	0	0x04092E	arcade_ROM	
0x04606E	move.w (0x41e,A5),D1w	0	0x00041E	arcade_ROM	
0x046072	move.w (0x422,A5),D0w	0	0x000422	arcade_ROM	
0x046076	subi.w #0x90,D0w	0	0x000090	arcade_ROM	
0x04607A	move.w D1w,(0x16,A4)	1	0x000016	arcade_ROM	
0x04607E	bra.w 0x00045b18	0	0x045B18	arcade_ROM	
0x0460F0	ori.b #0x2a,D3b	0	0x00002A	arcade_ROM	
0x0460F4	move.b #0x3,(0x52e,A4)	0	0x000003	arcade_ROM	
0x0460F4	move.b #0x3,(0x52e,A4)	1	0x00052E	arcade_ROM	
0x0460FA	move.w #0x140,(0x16,A4)	0	0x000140	arcade_ROM	
0x0460FA	move.w #0x140,(0x16,A4)	1	0x000016	arcade_ROM	
0x046100	bsr.w 0x00045aa0	0	0x045AA0	arcade_ROM	
0x046114	tst.w (0x260,A5)	0	0x000260	arcade_ROM	
0x046118	bne.b 0x0004612a	0	0x04612A	arcade_ROM	
0x04611A	move.w #0x1,(0x260,A5)	0	0x000001	arcade_ROM	
0x04611A	move.w #0x1,(0x260,A5)	1	0x000260	arcade_ROM	
0x046120	clr.w (0xc5a,A5)	0	0x000C5A	arcade_ROM	
0x046124	jsr 0x00045342.l	0	0x045342	arcade_ROM	
0x046138	andi.w #0x66f0,(A2)	0	0x0066F0	arcade_ROM	
0x04613C	move.w #0x3d,(0x256,A5)	0	0x00003D	arcade_ROM	
0x04613C	move.w #0x3d,(0x256,A5)	1	0x000256	arcade_ROM	
0x046142	bsr.w 0x00045d10	0	0x045D10	arcade_ROM	
0x046148	beq.b 0x0004612c	0	0x04612C	arcade_ROM	
0x04614A	move.w #0x1,(0x252,A5)	0	0x000001	arcade_ROM	
0x04614A	move.w #0x1,(0x252,A5)	1	0x000252	arcade_ROM	
0x046150	move.w #0x0,(0x254,A5)	0	0x000000	arcade_ROM	
0x046150	move.w #0x0,(0x254,A5)	1	0x000254	arcade_ROM	
0x046156	lea (0x708,A5),A4	0	0x000708	arcade_ROM	
0x04615A	jsr 0x0004092e.l	0	0x04092E	arcade_ROM	
0x046160	move.w (0x216,A5),(0x16,A4)	0	0x000216	arcade_ROM	
0x046160	move.w (0x216,A5),(0x16,A4)	1	0x000016	arcade_ROM	
0x046166	move.w (0x218,A5),D0w	0	0x000218	arcade_ROM	
0x04616A	subi.w #0xb0,D0w	0	0x0000B0	arcade_ROM	
0x04616E	andi.w #0x1ff,D0w	0	0x0001FF	arcade_ROM	
0x046172	bra.w 0x00045b18	0	0x045B18	arcade_ROM	
0x046180	tst.w (0x250,A5)	0	0x000250	arcade_ROM	
0x046184	bne.b 0x00046176	0	0x046176	arcade_ROM	
0x046186	move.w #0x1,(0x250,A5)	0	0x000001	arcade_ROM	
0x046186	move.w #0x1,(0x250,A5)	1	0x000250	arcade_ROM	
0x04618C	move.w #0x3,(0x254,A5)	0	0x000003	arcade_ROM	
0x04618C	move.w #0x3,(0x254,A5)	1	0x000254	arcade_ROM	
0x046192	lea (0x708,A5),A4	0	0x000708	arcade_ROM	
0x046196	jsr 0x0004092e.l	0	0x04092E	arcade_ROM	
0x04619C	move.w (0x49e,A5),D1w	0	0x00049E	arcade_ROM	
0x0461A0	move.w (0x4a2,A5),D0w	0	0x0004A2	arcade_ROM	
0x0461A4	addi.w #0x10,D1w	0	0x000010	arcade_ROM	
0x0461A8	subi.w #0x80,D0w	0	0x000080	arcade_ROM	
0x0461AC	move.w D1w,(0x16,A4)	1	0x000016	arcade_ROM	
0x0461B0	bra.w 0x00045b18	0	0x045B18	arcade_ROM	
0x04638C	andi.b #0x0,-(A4)	0	0x000000	arcade_ROM	
0x046390	subi.b #-0x13,D0b	0	0x0000ED	arcade_ROM	
0x046394	movep.l (0x7452, A0),D1	0	0x007452	arcade_ROM	
0x046398	move.w #0x224,D3w	0	0x000224	arcade_ROM	
0x04639C	bsr.w 0x00046790	0	0x046790	arcade_ROM	
0x0463A0	clr.w (0x2a4,A5)	0	0x0002A4	arcade_ROM	
0x0463A4	addq.w #0x1,(0x28a,A5)	0	0x000001	arcade_ROM	
0x0463A4	addq.w #0x1,(0x28a,A5)	1	0x00028A	arcade_ROM	
0x0463F8	bcs.b 0x000463fe	0	0x0463FE	arcade_ROM	
0x0463FA	addq.w #0x1,(0x288,A5)	0	0x000001	arcade_ROM	
0x0463FA	addq.w #0x1,(0x288,A5)	1	0x000288	arcade_ROM	
0x046794	bsr.w 0x00045248	0	0x045248	arcade_ROM	FUN_00046790
0x046AB4	move.w (0x10be,A5),D1w	0	0x0010BE	arcade_ROM	FUN_00046ab4
0x046AB8	moveq 0x2,D0	0	0x000002	arcade_ROM	FUN_00046ab4
0x046ABA	cmpi.w #0x48,D1w	0	0x000048	arcade_ROM	FUN_00046ab4
0x046ABE	bcs.b 0x00046aca	0	0x046ACA	arcade_ROM	FUN_00046ab4
0x046AC0	moveq 0x1,D0	0	0x000001	arcade_ROM	FUN_00046ab4
0x046AC2	cmpi.w #0xf8,D1w	0	0x0000F8	arcade_ROM	FUN_00046ab4
0x046AC6	bcs.b 0x00046aca	0	0x046ACA	arcade_ROM	FUN_00046ab4
0x046ACA	mulu.w #0x1e,D0	0	0x00001E	arcade_ROM	FUN_00046ab4
0x046ACE	lea (0x60,PC),A0	0	0x000060	arcade_ROM	FUN_00046ab4
0x046AD6	lea (0x748,A5),A6	0	0x000748	arcade_ROM	FUN_00046ab4
0x046ADA	cmpi.b #0x3,(0x5,A6)	0	0x000003	arcade_ROM	FUN_00046ab4
0x046ADA	cmpi.b #0x3,(0x5,A6)	1	0x000005	arcade_ROM	FUN_00046ab4
0x046AE0	beq.b 0x00046b1e	0	0x046B1E	arcade_ROM	FUN_00046ab4
0x046AE2	cmpi.b #0xb,(0x5,A6)	0	0x00000B	arcade_ROM	FUN_00046ab4
0x046AE2	cmpi.b #0xb,(0x5,A6)	1	0x000005	arcade_ROM	FUN_00046ab4
0x046AE8	beq.b 0x00046b1e	0	0x046B1E	arcade_ROM	FUN_00046ab4
0x046AEA	cmpi.b #0xf,(0x5,A6)	0	0x00000F	arcade_ROM	FUN_00046ab4
0x046AEA	cmpi.b #0xf,(0x5,A6)	1	0x000005	arcade_ROM	FUN_00046ab4
0x046AF0	beq.b 0x00046b1e	0	0x046B1E	arcade_ROM	FUN_00046ab4
0x046AF2	tst.b (0x7,A6)	0	0x000007	arcade_ROM	FUN_00046ab4
0x046AF6	beq.b 0x00046b1e	0	0x046B1E	arcade_ROM	FUN_00046ab4
0x046AF8	move.w (A0),(0x14,A6)	1	0x000014	arcade_ROM	FUN_00046ab4
0x046AFC	move.w (0x2,A0),(0x18,A6)	0	0x000002	arcade_ROM	FUN_00046ab4
0x046AFC	move.w (0x2,A0),(0x18,A6)	1	0x000018	arcade_ROM	FUN_00046ab4
0x046B02	move.b (0x5,A0),(0x1,A6)	0	0x000005	arcade_ROM	FUN_00046ab4
0x046B02	move.b (0x5,A0),(0x1,A6)	1	0x000001	arcade_ROM	FUN_00046ab4
0x046B08	move.b #0xb,(0x5,A6)	0	0x00000B	arcade_ROM	FUN_00046ab4
0x046B08	move.b #0xb,(0x5,A6)	1	0x000005	arcade_ROM	FUN_00046ab4
0x046B0E	move.b #0x1,(0x7,A6)	0	0x000001	arcade_ROM	FUN_00046ab4
0x046B0E	move.b #0x1,(0x7,A6)	1	0x000007	arcade_ROM	FUN_00046ab4
0x046B14	move.b #0x1,(0x9,A6)	0	0x000001	arcade_ROM	FUN_00046ab4
0x046B14	move.b #0x1,(0x9,A6)	1	0x000009	arcade_ROM	FUN_00046ab4
0x046B1A	clr.b (0x12,A6)	0	0x000012	arcade_ROM	FUN_00046ab4
0x046B1E	adda.w #0x40,A6	0	0x000040	arcade_ROM	FUN_00046ab4
0x046B22	adda.w #0x6,A0	0	0x000006	arcade_ROM	FUN_00046ab4
0x046B26	addq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_00046ab4
0x046B28	cmpi.w #0x5,D0w	0	0x000005	arcade_ROM	FUN_00046ab4
0x046B2C	bne.b 0x00046ada	0	0x046ADA	arcade_ROM	FUN_00046ab4
0x046BC6	cmpi.w #0xa0,(0x10c0,A5)	0	0x0000A0	arcade_ROM	FUN_00046bc4
0x046BC6	cmpi.w #0xa0,(0x10c0,A5)	1	0x0010C0	arcade_ROM	FUN_00046bc4
0x046BCC	bcs.b 0x00046bd0	0	0x046BD0	arcade_ROM	FUN_00046bc4
0x046BCE	addq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_00046bc4
0x046BD0	cmpi.w #0xa0,(0x1a,A4)	0	0x0000A0	arcade_ROM	FUN_00046bc4
0x046BD0	cmpi.w #0xa0,(0x1a,A4)	1	0x00001A	arcade_ROM	FUN_00046bc4
0x046BD6	bcs.b 0x00046bda	0	0x046BDA	arcade_ROM	FUN_00046bc4
0x046BD8	addq.w #0x2,D0w	0	0x000002	arcade_ROM	FUN_00046bc4
0x046BDA	move.w D0w,(0x274,A5)	1	0x000274	arcade_ROM	FUN_00046bc4
0x046C7C	cmpi.b #0x4,(0x1,A4)	0	0x000004	arcade_ROM	
0x046C7C	cmpi.b #0x4,(0x1,A4)	1	0x000001	arcade_ROM	
0x046C82	bcs.b 0x00046c86	0	0x046C86	arcade_ROM	
0x046C84	moveq 0x57,D0	0	0x000057	arcade_ROM	
0x046C86	move.b D0b,(0x22,A4)	1	0x000022	arcade_ROM	
0x046CBC	bcs.b 0x00046cfc	0	0x046CFC	arcade_ROM	
0x046CBE	clr.b (0xb,A4)	0	0x00000B	arcade_ROM	
0x046CC4	move.b (0xa,A4),D0b	0	0x00000A	arcade_ROM	
0x046CC8	cmpi.w #0x5,(0x272,A5)	0	0x000005	arcade_ROM	
0x046CC8	cmpi.w #0x5,(0x272,A5)	1	0x000272	arcade_ROM	
0x046CCE	bne.b 0x00046d08	0	0x046D08	arcade_ROM	
0x046CD0	lea (0x2c,PC),A0	0	0x00002C	arcade_ROM	
0x046CD8	addi.b #0x0,D0b	0	0x000000	arcade_ROM	
0x046CDC	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x046CE0	move.b (0x6,A0),D0b	0	0x000006	arcade_ROM	
0x046CE4	move.b D0b,(0x22,A4)	1	0x000022	arcade_ROM	
0x046CE8	addq.b #0x1,(0xa,A4)	0	0x000001	arcade_ROM	
0x046CE8	addq.b #0x1,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046CEC	cmpi.b #0x5,(0xa,A4)	0	0x000005	arcade_ROM	
0x046CEC	cmpi.b #0x5,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046CF2	bcs.b 0x00046cfc	0	0x046CFC	arcade_ROM	
0x046CF4	clr.b (0xa,A4)	0	0x00000A	arcade_ROM	
0x046CF8	clr.b (0x7,A4)	0	0x000007	arcade_ROM	
0x046D08	cmpi.w #0x6,(0x272,A5)	0	0x000006	arcade_ROM	
0x046D08	cmpi.w #0x6,(0x272,A5)	1	0x000272	arcade_ROM	
0x046D0E	bne.b 0x00046d48	0	0x046D48	arcade_ROM	
0x046D10	lea (0x24,PC),A0	0	0x000024	arcade_ROM	
0x046D18	addi.b #0x0,D0b	0	0x000000	arcade_ROM	
0x046D1C	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x046D20	move.b (0x8,A0),D0b	0	0x000008	arcade_ROM	
0x046D24	move.b D0b,(0x22,A4)	1	0x000022	arcade_ROM	
0x046D28	addq.b #0x1,(0xa,A4)	0	0x000001	arcade_ROM	
0x046D28	addq.b #0x1,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046D2C	cmpi.b #0x9,(0xa,A4)	0	0x000009	arcade_ROM	
0x046D2C	cmpi.b #0x9,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046D32	bcs.b 0x00046cfc	0	0x046CFC	arcade_ROM	
0x046D34	bra.b 0x00046cf4	0	0x046CF4	arcade_ROM	
0x046D48	lea (0x2e,PC),A0	0	0x00002E	arcade_ROM	
0x046D50	addi.b #0x0,D0b	0	0x000000	arcade_ROM	
0x046D54	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x046D58	clr.b (0x22,A4)	0	0x000022	arcade_ROM	
0x046D5C	addq.b #0x1,(0xa,A4)	0	0x000001	arcade_ROM	
0x046D5C	addq.b #0x1,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046D60	cmpi.b #0x7,(0xa,A4)	0	0x000007	arcade_ROM	
0x046D60	cmpi.b #0x7,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046D66	bne.b 0x00046d6c	0	0x046D6C	arcade_ROM	
0x046D68	bsr.w 0x00046ab4	0	0x046AB4	arcade_ROM	
0x046D6C	cmpi.b #0xe,(0xa,A4)	0	0x00000E	arcade_ROM	
0x046D6C	cmpi.b #0xe,(0xa,A4)	1	0x00000A	arcade_ROM	
0x046D72	bcs.b 0x00046cfc	0	0x046CFC	arcade_ROM	
0x046D74	bra.w 0x00046cf4	0	0x046CF4	arcade_ROM	
0x047004	tst.w (0x26e,A5)	0	0x00026E	arcade_ROM	FUN_00047004
0x047008	beq.b 0x0004703a	0	0x04703A	arcade_ROM	FUN_00047004
0x04700A	move.w (0x270,A5),D0w	0	0x000270	arcade_ROM	FUN_00047004
0x04700E	cmpi.w #0x7,D0w	0	0x000007	arcade_ROM	FUN_00047004
0x047012	bcs.b 0x00047018	0	0x047018	arcade_ROM	FUN_00047004
0x047014	clr.w (0x26e,A5)	0	0x00026E	arcade_ROM	FUN_00047004
0x047018	lea (0x72,PC),A3	0	0x000072	arcade_ROM	FUN_00047004
0x04701E	move.b (0x118,A5),D0b	0	0x000118	arcade_ROM	FUN_00047004
0x047022	subq.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_00047004
0x047024	mulu.w #0x1e,D0	0	0x00001E	arcade_ROM	FUN_00047004
0x04702A	move.l #0xf,D3	0	0x00000F	arcade_ROM	FUN_00047004
0x047030	lea (0x2009e2).l,A0	0	0x2009E2	arcade_palette_RAM	FUN_00047004
0x047036	bsr.w 0x0004703c	0	0x04703C	arcade_ROM	FUN_00047004
0x047040	andi.w #0xf,D2w	0	0x00000F	arcade_ROM	FUN_0004703c
0x047044	bsr.w 0x00047076	0	0x047076	arcade_ROM	FUN_0004703c
0x047048	ror.w #0x5,D2w	0	0x000005	arcade_ROM	FUN_0004703c
0x04704E	andi.w #0xf0,D2w	0	0x0000F0	arcade_ROM	FUN_0004703c
0x047052	lsr.w #0x4,D2w	0	0x000004	arcade_ROM	FUN_0004703c
0x047054	bsr.w 0x00047076	0	0x047076	arcade_ROM	FUN_0004703c
0x047058	rol.w #0x6,D2w	0	0x000006	arcade_ROM	FUN_0004703c
0x04705E	andi.w #0xf00,D2w	0	0x000F00	arcade_ROM	FUN_0004703c
0x047062	lsr.w #0x8,D2w	0	0x000008	arcade_ROM	FUN_0004703c
0x047064	bsr.w 0x00047076	0	0x047076	arcade_ROM	FUN_0004703c
0x047068	rol.w #0x1,D2w	0	0x000001	arcade_ROM	FUN_0004703c
0x047070	subq.l #0x1,D3	0	0x000001	arcade_ROM	FUN_0004703c
0x047072	bne.b 0x0004703c	0	0x04703C	arcade_ROM	FUN_0004703c
0x047076	lea (-0xf4,PC),A6	0	0x00FF0C	arcade_ROM	FUN_00047076
0x04707A	mulu.w #0x8,D2	0	0x000008	arcade_ROM	FUN_00047076
0x047080	move.w (0x270,A5),D0w	0	0x000270	arcade_ROM	FUN_00047076
0x04736A	tst.b (0x7,A4)	0	0x000007	arcade_ROM	FUN_0004736a
0x04736E	bne.b 0x000473b6	0	0x0473B6	arcade_ROM	FUN_0004736a
0x047370	cmpi.b #0xd,(0x5,A4)	0	0x00000D	arcade_ROM	FUN_0004736a
0x047370	cmpi.b #0xd,(0x5,A4)	1	0x000005	arcade_ROM	FUN_0004736a
0x047376	bcc.b 0x000473b6	0	0x0473B6	arcade_ROM	FUN_0004736a
0x047378	move.w (0x16,A4),D1w	0	0x000016	arcade_ROM	FUN_0004736a
0x04737C	andi.w #0x1ff,D1w	0	0x0001FF	arcade_ROM	FUN_0004736a
0x047380	move.w (0x1a,A4),D2w	0	0x00001A	arcade_ROM	FUN_0004736a
0x047384	andi.w #0x1ff,D2w	0	0x0001FF	arcade_ROM	FUN_0004736a
0x047388	addq.w #0x4,D2w	0	0x000004	arcade_ROM	FUN_0004736a
0x04738A	jsr 0x00053a2e.l	0	0x053A2E	arcade_ROM	FUN_0004736a
0x047392	lsr.w #0x8,D0w	0	0x000008	arcade_ROM	FUN_0004736a
0x047396	bne.b 0x0004739e	0	0x04739E	arcade_ROM	FUN_0004736a
0x047398	addq.b #0x1,(0x74f,A4)	0	0x000001	arcade_ROM	FUN_0004736a
0x047398	addq.b #0x1,(0x74f,A4)	1	0x00074F	arcade_ROM	FUN_0004736a
0x04739C	bra.b 0x000473a2	0	0x0473A2	arcade_ROM	FUN_0004736a
0x04739E	clr.b (0x74f,A4)	0	0x00074F	arcade_ROM	FUN_0004736a
0x0473A2	cmpi.b #0x3,(0x74f,A4)	0	0x000003	arcade_ROM	FUN_0004736a
0x0473A2	cmpi.b #0x3,(0x74f,A4)	1	0x00074F	arcade_ROM	FUN_0004736a
0x0473A8	bcs.b 0x000473b6	0	0x0473B6	arcade_ROM	FUN_0004736a
0x0473AA	move.b #0x1,(0x39,A4)	0	0x000001	arcade_ROM	FUN_0004736a
0x0473AA	move.b #0x1,(0x39,A4)	1	0x000039	arcade_ROM	FUN_0004736a
0x0473B0	jsr 0x000447f0.l	0	0x0447F0	arcade_ROM	FUN_0004736a
0x047484	ori.b #0x2c,(0x747,A3)	0	0x00002C	arcade_ROM	
0x047484	ori.b #0x2c,(0x747,A3)	1	0x000747	arcade_ROM	
0x04748A	bra.b 0x000474c6	0	0x0474C6	arcade_ROM	
0x0474C6	bsr.w 0x0004736a	0	0x04736A	arcade_ROM	
0x0474CA	move.b (0x3e,A4),D0b	0	0x00003E	arcade_ROM	
0x0474D0	bne.b 0x000474f2	0	0x0474F2	arcade_ROM	
0x0474D2	move.w (0x200,A5),D1w	0	0x000200	arcade_ROM	
0x0474D6	andi.w #0x18,D1w	0	0x000018	arcade_ROM	
0x0474DA	lsr.w #0x3,D1w	0	0x000003	arcade_ROM	
0x0474DC	lea (0x10,PC),A0	0	0x000010	arcade_ROM	
0x0474E4	addi.b #0x17,D0b	0	0x000017	arcade_ROM	
0x0474E8	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x0474F2	cmpi.b #0x1,D0b	0	0x000001	arcade_ROM	
0x0474F6	bne.b 0x00047536	0	0x047536	arcade_ROM	
0x0474F8	addq.b #0x1,(0xa,A4)	0	0x000001	arcade_ROM	
0x0474F8	addq.b #0x1,(0xa,A4)	1	0x00000A	arcade_ROM	
0x0474FC	cmpi.b #0x8,(0xa,A4)	0	0x000008	arcade_ROM	
0x0474FC	cmpi.b #0x8,(0xa,A4)	1	0x00000A	arcade_ROM	
0x047502	bcs.b 0x0004752e	0	0x04752E	arcade_ROM	
0x047504	clr.b (0xa,A4)	0	0x00000A	arcade_ROM	
0x047508	addq.b #0x1,(0xb,A4)	0	0x000001	arcade_ROM	
0x047508	addq.b #0x1,(0xb,A4)	1	0x00000B	arcade_ROM	
0x04750C	cmpi.b #0x6,(0xb,A4)	0	0x000006	arcade_ROM	
0x04750C	cmpi.b #0x6,(0xb,A4)	1	0x00000B	arcade_ROM	
0x047512	bcs.b 0x00047518	0	0x047518	arcade_ROM	
0x047514	clr.b (0xb,A4)	0	0x00000B	arcade_ROM	
0x047518	move.b (0xb,A4),D1b	0	0x00000B	arcade_ROM	
0x04751E	lea (0x10,PC),A0	0	0x000010	arcade_ROM	
0x047526	addi.b #0x23,D0b	0	0x000023	arcade_ROM	
0x04752A	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x047536	cmpi.b #0x2,D0b	0	0x000002	arcade_ROM	
0x04753A	bne.b 0x00047582	0	0x047582	arcade_ROM	
0x04753C	move.w (0x200,A5),D1w	0	0x000200	arcade_ROM	
0x047540	cmpi.b #0xd,(0x5,A4)	0	0x00000D	arcade_ROM	
0x047540	cmpi.b #0xd,(0x5,A4)	1	0x000005	arcade_ROM	
0x047546	bcs.b 0x00047566	0	0x047566	arcade_ROM	
0x047548	andi.w #0xc,D1w	0	0x00000C	arcade_ROM	
0x04754C	lsr.w #0x2,D1w	0	0x000002	arcade_ROM	
0x04754E	move.b #0x20,D2b	0	0x000020	arcade_ROM	
0x047552	lea (0xe,PC),A0	0	0x00000E	arcade_ROM	
0x04755C	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x047566	andi.w #0x18,D1w	0	0x000018	arcade_ROM	
0x04756A	lsr.w #0x3,D1w	0	0x000003	arcade_ROM	
0x04756C	lea (0x10,PC),A0	0	0x000010	arcade_ROM	
0x047574	addi.b #-0x6d,D0b	0	0x000093	arcade_ROM	
0x047578	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x047582	cmpi.b #0x3,D0b	0	0x000003	arcade_ROM	
0x047586	bne.b 0x000475b4	0	0x0475B4	arcade_ROM	
0x047588	move.w (0x200,A5),D1w	0	0x000200	arcade_ROM	
0x04758C	andi.w #0x18,D1w	0	0x000018	arcade_ROM	
0x047590	lsr.w #0x3,D1w	0	0x000003	arcade_ROM	
0x047592	move.b (0xb,A4),D2b	0	0x00000B	arcade_ROM	
0x047596	lsl.b #0x1,D2b	0	0x000001	arcade_ROM	
0x04759A	lea (0x10,PC),A0	0	0x000010	arcade_ROM	
0x0475A2	addi.b #0x5f,D0b	0	0x00005F	arcade_ROM	
0x0475A6	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x0475B4	cmpi.b #0x4,D0b	0	0x000004	arcade_ROM	
0x0475B8	bne.b 0x000475d0	0	0x0475D0	arcade_ROM	
0x0475BA	move.b #-0x37,D1b	0	0x0000C9	arcade_ROM	
0x0475BE	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x0475C2	andi.w #0x18,D0w	0	0x000018	arcade_ROM	
0x0475C6	lsr.w #0x3,D0w	0	0x000003	arcade_ROM	
0x0475CA	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x0475D0	cmpi.b #0x5,D0b	0	0x000005	arcade_ROM	
0x0475D4	bne.b 0x000475dc	0	0x0475DC	arcade_ROM	
0x0475D6	move.b #-0x30,D1b	0	0x0000D0	arcade_ROM	
0x0475DA	bra.b 0x000475be	0	0x0475BE	arcade_ROM	
0x0475DC	cmpi.b #0x6,D0b	0	0x000006	arcade_ROM	
0x0475E0	bne.b 0x000475e8	0	0x0475E8	arcade_ROM	
0x0475E2	move.b #-0x23,D1b	0	0x0000DD	arcade_ROM	
0x0475E6	bra.b 0x000475be	0	0x0475BE	arcade_ROM	
0x0475E8	cmpi.b #0x7,D0b	0	0x000007	arcade_ROM	
0x0475EC	bne.b 0x000475f4	0	0x0475F4	arcade_ROM	
0x0475EE	move.b #0x5f,D1b	0	0x00005F	arcade_ROM	
0x0475F2	bra.b 0x000475fe	0	0x0475FE	arcade_ROM	
0x0475F4	cmpi.b #0x8,D0b	0	0x000008	arcade_ROM	
0x0475F8	bne.b 0x0004760a	0	0x04760A	arcade_ROM	
0x0475FA	move.b #0x4d,D1b	0	0x00004D	arcade_ROM	
0x0475FE	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x047602	andi.w #0xc,D0w	0	0x00000C	arcade_ROM	
0x047606	lsr.w #0x2,D0w	0	0x000002	arcade_ROM	
0x047608	bra.b 0x000475c8	0	0x0475C8	arcade_ROM	
0x04760A	cmpi.b #0x9,D0b	0	0x000009	arcade_ROM	
0x04760E	bne.b 0x0004762e	0	0x04762E	arcade_ROM	
0x047610	move.b #0x6e,D1b	0	0x00006E	arcade_ROM	
0x047614	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x047618	andi.w #0xc,D0w	0	0x00000C	arcade_ROM	
0x04761C	lsr.w #0x2,D0w	0	0x000002	arcade_ROM	
0x04761E	cmpi.b #0x3,D0b	0	0x000003	arcade_ROM	
0x047622	bne.b 0x00047626	0	0x047626	arcade_ROM	
0x047624	moveq 0x1,D0	0	0x000001	arcade_ROM	
0x047628	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x04762E	cmpi.b #0xa,D0b	0	0x00000A	arcade_ROM	
0x047632	bne.b 0x0004765c	0	0x04765C	arcade_ROM	
0x047634	tst.b (0x2e,A4)	0	0x00002E	arcade_ROM	
0x047638	bne.b 0x0004764e	0	0x04764E	arcade_ROM	
0x04763A	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x04763E	andi.w #0x70,D0w	0	0x000070	arcade_ROM	
0x047642	lsr.w #0x4,D0w	0	0x000004	arcade_ROM	
0x047644	addi.b #0x2d,D0b	0	0x00002D	arcade_ROM	
0x047648	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x04764E	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x047652	andi.w #0x38,D0w	0	0x000038	arcade_ROM	
0x047656	lsr.w #0x3,D0w	0	0x000003	arcade_ROM	
0x047658	addq.w #0x8,D0w	0	0x000008	arcade_ROM	
0x04765A	bra.b 0x00047644	0	0x047644	arcade_ROM	
0x04765C	move.b #-0x4b,D1b	0	0x0000B5	arcade_ROM	
0x047660	move.w (0x200,A5),D0w	0	0x000200	arcade_ROM	
0x047664	andi.w #0xc,D0w	0	0x00000C	arcade_ROM	
0x047668	lsr.w #0x2,D0w	0	0x000002	arcade_ROM	
0x04766A	bra.b 0x0004761e	0	0x04761E	arcade_ROM	
0x047684	ori.b #0x2e,D1b	0	0x00002E	arcade_ROM	
0x047688	clr.b (0x7,A4)	0	0x000007	arcade_ROM	
0x0476C4	ori.b #0x4,(0x41fa,A6)	0	0x000004	arcade_ROM	
0x0476C4	ori.b #0x4,(0x41fa,A6)	1	0x0041FA	arcade_ROM	
0x0476CA	ori.b #0x40,(A6)+	0	0x000040	arcade_ROM	
0x0476CE	ori.b #0x48,(A4)+	0	0x000048	arcade_ROM	
0x0476D6	addi.b #0x2d,D0b	0	0x00002D	arcade_ROM	
0x0476DA	move.b D0b,(0x1,A4)	1	0x000001	arcade_ROM	
0x047704	beq.b 0x0004770c	0	0x04770C	arcade_ROM	
0x047706	bset.b #0x0,(0x20,A4)	0	0x000000	arcade_ROM	
0x047706	bset.b #0x0,(0x20,A4)	1	0x000020	arcade_ROM	
0x04770E	move.w (0x4771c,PC,D0w*0x1),D0w	0	0x04771C	arcade_ROM	FUN_0004770e
0x04770E	move.w (0x4771c,PC,D0w*0x1),D0w	0	0x000001	arcade_ROM	FUN_0004770e
0x047712	lea (0x4771c,PC,D0w*0x1),A0	0	0x04771C	arcade_ROM	FUN_0004770e
